id,rating_author,rating_date,tweet_id,tweet_author,is_spam,topic,shares_author,rhetoric,uses_method,uses_data,uses_conclusions
985,Nil_Wilson,01/12/12,123447589747163136,azizdash,false,,false,discusses,false,false,false
986,Nil_Wilson,01/12/12,124731489626763264,mariejhill,false,Medicine &amp; Health,false,discusses,false,false,false
987,Nil_Wilson,01/12/12,127929380705017856,eastriverrunner,false,Life Sciences,false,discusses,false,false,false
988,Nil_Wilson,01/12/12,126988033441538048,ThePostsynaptic,false,,false,discusses,false,false,false
989,Nil_Wilson,01/12/12,128979997804343296,ARIAGuideline,false,Medicine &amp; Health,false,discusses,false,false,false
990,Nil_Wilson,01/12/12,129195649391525888,thepcrcompany,false,Medicine &amp; Health,false,discusses,false,false,false
991,Nil_Wilson,01/12/12,119932215000969217,abidanfranco,false,,false,agreesWith,false,false,false
992,Nil_Wilson,01/12/12,126440773599240193,BFMedicine,false,Medicine &amp; Health,false,discusses,false,false,true
993,Nil_Wilson,01/12/12,120971409714458624,eathealthyinfo,false,,false,discusses,false,false,false
994,Nil_Wilson,01/12/12,128918572616523776,SebValenz,false,,false,discusses,false,false,false
995,Nil_Wilson,01/12/12,123650563622711296,floszcrxl,false,,false,discusses,false,false,false
996,Nil_Wilson,01/12/12,125876715095465984,myESMO,false,,false,discusses,false,false,false
997,Nil_Wilson,01/12/12,123228808714264576,JDBP_online,false,,true,discusses,false,false,false
998,brembs,01/15/12,128475359002894337,EmeraldMkting,false,,false,discusses,false,false,false
999,brembs,01/15/12,129960766676795392,Gastropractice,false,,false,discusses,false,false,false
1000,brembs,01/15/12,124859883358130179,EdwardWinstead,false,,false,discusses,false,false,false
1001,brembs,01/15/12,124655168674463745,droncoped,false,,false,discusses,false,false,true
1002,brembs,01/15/12,129958327546425344,bexfelin,false,,false,discusses,false,false,false
1003,brembs,01/15/12,129424448095911936,_medjournal,false,,false,discusses,false,false,false
1004,brembs,01/15/12,124161116657041408,cathyndavidson,false,,false,discusses,false,false,true
1005,brembs,01/15/12,128870421591371776,artfromscrap,false,,false,discusses,false,false,true
1006,egonwillighagen,01/20/12,123194548116652034,cardiologiaf,false,,false,discusses,false,false,true
1007,Nil_Wilson,01/21/12,124647924012564480,kookyideas,false,Medicine &amp; Health,false,discusses,false,false,false
1008,Nil_Wilson,01/21/12,122357558135619584,ebnursingbmj,false,Medicine &amp; Health,true,discusses,false,false,false
1009,Nil_Wilson,01/21/12,125969805911138304,jrmoss55,false,,false,discusses,false,false,false
1010,Nil_Wilson,01/21/12,124580479314829312,jjriosblanco,false,,false,discusses,false,false,false
1011,leilah,01/22/12,126227856408850432,ahenotri,false,Life Sciences,false,discusses,false,false,false
1012,kzelnio,02/02/12,126403909605527552,XYMOGEN,false,Medicine &amp; Health,false,discusses,false,false,true
